order_id;customer_id;order_date;total_amount_idr;shipping_city;shipping_province;shipping_cost_idr;payment_method;order_status;promo_code;discount_amount_idr;courier
ORD002402;CUST0283;27/06/2022;778791;Bogor;Jawa Barat;14439;Transfer Bank;cancelled;WEEKEND25;48209;JNE
ORD002403;CUST0635;14/03/2024;528000;Semarang;Jawa Tengah;17376;Transfer Bank;delivered;;;J&T
ORD002404;CUST0183;01/02/2023;399000;Yogyakarta;DI Yogyakarta;18829;Transfer Bank;processing;;;SiCepat
ORD002405;CUST0797;11/02/2023;628000;Pekanbaru;Riau;25366;OVO;shipped;;;Anteraja
ORD002406;CUST0712;23/10/2024;329000;Padang;Sumatera Barat;35999;GoPay;delivered;;;SiCepat
ORD002407;CUST0645;28/12/2024;589022;Manado;Sulawesi Utara;33432;Transfer Bank;delivered;RAMADAN23;38978;SiCepat
ORD002408;CUST0013;05/02/2024;638000;Makassar;Sulawesi Selatan;37948;Kartu Kredit;delivered;;;JNE
ORD002409;CUST0177;05/09/2024;418000;Bekasi;Jawa Barat;9443;GoPay;delivered;;;SiCepat
ORD002410;CUST0576;19/05/2022;837000;Manado;Sulawesi Utara;33825;Kartu Kredit;delivered;;;JNE
ORD002411;CUST0016;06/11/2024;1027928;Depok;Jawa Barat;10344;Transfer Bank;processing;HARI BELANJA;28072;J&T
ORD002412;CUST0215;29/04/2023;399000;Bekasi;Jawa Barat;12874;OVO;delivered;;;SiCepat
ORD002413;CUST0534;17/07/2022;149000;Depok;Jawa Barat;10329;Transfer Bank;shipped;;;J&T
ORD002414;CUST0295;03/02/2023;258000;Manado;Sulawesi Utara;39400;Transfer Bank;delivered;;;JNE
ORD002415;CUST0387;21/12/2023;510204;Depok;Jawa Barat;10745;GoPay;processing;MEMBER10;26796;JNE
ORD002416;CUST0621;29/12/2023;1207731;Bekasi;Jawa Barat;9221;OVO;processing;MEMBER10;48269;JNE
ORD002417;CUST0285;05/08/2024;140938;Bekasi;Jawa Barat;12819;Kartu Kredit;shipped;SALE2024;17062;SiCepat
ORD002418;CUST0459;08/07/2024;287216;Bekasi;Jawa Barat;13807;Transfer Bank;delivered;FLASHSALE;41784;J&T
ORD002419;CUST0317;24/05/2024;607000;Balikpapan;Kalimantan Timur;35194;Transfer Bank;cancelled;;;SiCepat
ORD002420;CUST0626;09/01/2023;399000;Jakarta;DKI Jakarta;8336;GoPay;delivered;;;JNE
ORD002421;CUST0624;11/08/2024;656902;Balikpapan;Kalimantan Timur;33584;OVO;delivered;FLASHSALE;10098;J&T
ORD002422;CUST0734;22/09/2023;383489;Medan;Sumatera Utara;37407;Transfer Bank;delivered;MEMBER10;14511;JNE
ORD002423;CUST0614;27/04/2023;1075561;Medan;Sumatera Utara;36055;Transfer Bank;delivered;FLASHSALE;20439;JNE
ORD002424;CUST0100;17/02/2025;567000;Palembang;Sumatera Selatan;32488;GoPay;delivered;;;Anteraja
ORD002425;CUST0790;24/02/2024;198000;Balikpapan;Kalimantan Timur;38574;GoPay;delivered;;;SiCepat
ORD002426;CUST0636;04/09/2023;99000;Yogyakarta;DI Yogyakarta;18822;OVO;delivered;;;SiCepat
ORD002427;CUST0603;11/06/2024;748000;Padang;Sumatera Barat;29057;Transfer Bank;delivered;;;SiCepat
ORD002428;CUST0579;06/04/2024;1020481;Palembang;Sumatera Selatan;26538;Kartu Kredit;processing;NEWUSER;24519;Pos Indonesia
ORD002429;CUST0137;01/04/2023;399000;Surabaya;Jawa Timur;17368;Kartu Kredit;delivered;;;Pos Indonesia
ORD002430;CUST0755;04/08/2022;807000;Bandung;Jawa Barat;11368;GoPay;shipped;;;J&T
ORD002431;CUST0516;06/11/2024;59000;Denpasar;Bali;22667;QRIS;delivered;;;SiCepat
ORD002432;CUST0644;05/06/2024;149000;Balikpapan;Kalimantan Timur;33448;Transfer Bank;cancelled;;;J&T
ORD002433;CUST0367;30/01/2024;430713;Tangerang;Banten;13381;Transfer Bank;delivered;RAMADAN23;18287;JNE
ORD002434;CUST0228;11/03/2022;1955000;Tangerang;Banten;9754;Transfer Bank;delivered;;;JNE
ORD002435;CUST0659;28/05/2023;69000;Palembang;Sumatera Selatan;32467;Kartu Kredit;delivered;;;SiCepat
ORD002436;CUST0233;04/03/2024;861336;Manado;Sulawesi Utara;33274;GoPay;delivered;NEWUSER;15664;JNE
ORD002437;CUST0054;08/03/2023;886000;Manado;Sulawesi Utara;37946;Transfer Bank;processing;;;SiCepat
ORD002438;CUST0334;11/07/2023;129000;Denpasar;Bali;28098;GoPay;processing;;;J&T
ORD002439;CUST0055;08/06/2023;550452;Bandung;Jawa Barat;12311;Transfer Bank;cancelled;HARI BELANJA;35548;J&T
ORD002440;CUST0076;15/11/2023;449000;Tangerang;Banten;11273;Kartu Kredit;returned;;;J&T
ORD002441;CUST0709;26/10/2022;358000;Jakarta;DKI Jakarta;11973;QRIS;delivered;;;SiCepat
ORD002442;CUST0671;23/01/2025;704868;Malang;Jawa Timur;16376;Kartu Kredit;processing;FLASHSALE;22132;SiCepat
ORD002443;CUST0095;21/12/2022;585016;Yogyakarta;DI Yogyakarta;18585;GoPay;processing;HARI BELANJA;13984;JNE
ORD002444;CUST0721;01/09/2024;709353;Tangerang;Banten;13192;Transfer Bank;delivered;HARI BELANJA;47647;SiCepat
ORD002445;CUST0579;16/12/2024;298000;Palembang;Sumatera Selatan;27725;OVO;cancelled;;;SiCepat
ORD002446;CUST0335;19/05/2023;564141;Banjarmasin;Kalimantan Selatan;33370;Transfer Bank;shipped;RAMADAN23;31859;Anteraja
ORD002447;CUST0543;31/07/2022;199000;Pekanbaru;Riau;33053;Kartu Kredit;cancelled;;;JNE
ORD002448;CUST0291;21/02/2023;94873;Denpasar;Bali;29219;OVO;delivered;SALE2024;34127;J&T
ORD002449;CUST0628;11/04/2024;279000;Jakarta;DKI Jakarta;11139;OVO;delivered;;;J&T
ORD002450;CUST0386;21/11/2022;179000;Padang;Sumatera Barat;28726;GoPay;delivered;;;SiCepat
ORD002451;CUST0673;02/11/2023;1197000;Makassar;Sulawesi Selatan;38078;GoPay;returned;;;J&T
ORD002452;CUST0606;03/02/2023;10265;Bandung;Jawa Barat;11553;Kartu Kredit;processing;HARI BELANJA;48735;Anteraja
ORD002453;CUST0059;26/08/2024;562473;Balikpapan;Kalimantan Timur;37795;Transfer Bank;shipped;HARBOLNAS22;15527;Pos Indonesia
ORD002454;CUST0045;21/07/2022;164013;Bandung;Jawa Barat;13625;GoPay;delivered;WEEKEND25;34987;J&T
ORD002455;CUST0762;01/09/2024;199000;Balikpapan;Kalimantan Timur;30052;GoPay;delivered;;;JNE
ORD002456;CUST0103;25/03/2022;299000;Jakarta;DKI Jakarta;10969;Transfer Bank;shipped;;;J&T
ORD002457;CUST0037;25/02/2022;260403;Balikpapan;Kalimantan Timur;44887;Transfer Bank;delivered;HARI BELANJA;38597;JNE
ORD002458;CUST0631;27/08/2024;179052;Medan;Sumatera Utara;38742;QRIS;delivered;SALE2024;19948;J&T
ORD002459;CUST0372;09/07/2022;499000;Bandung;Jawa Barat;14833;QRIS;delivered;;;J&T
ORD002460;CUST0497;27/03/2022;229000;Makassar;Sulawesi Selatan;43988;GoPay;processing;;;J&T
ORD002461;CUST0161;28/01/2025;877000;Depok;Jawa Barat;10162;QRIS;processing;;;JNE
ORD002462;CUST0003;10/01/2025;667000;Tangerang;Banten;11063;OVO;delivered;;;JNE
ORD002463;CUST0128;05/04/2024;638000;Banjarmasin;Kalimantan Selatan;28272;GoPay;shipped;;;SiCepat
ORD002464;CUST0750;09/08/2024;40663;Bogor;Jawa Barat;11369;Transfer Bank;shipped;MEMBER10;38337;J&T
ORD002465;CUST0236;30/10/2022;527000;Pontianak;Kalimantan Barat;34412;Kartu Kredit;processing;;;J&T
ORD002466;CUST0667;20/10/2023;158000;Bekasi;Jawa Barat;9340;Transfer Bank;shipped;;;JNE
ORD002467;CUST0329;24/05/2024;138488;Bekasi;Jawa Barat;12334;GoPay;delivered;SALE2024;40512;Anteraja
ORD002468;CUST0515;21/04/2024;188000;Banjarmasin;Kalimantan Selatan;41908;GoPay;delivered;;;Anteraja
ORD002469;CUST0548;16/03/2024;437171;Pontianak;Kalimantan Barat;40622;Kartu Kredit;returned;HARBOLNAS22;11829;SiCepat
ORD002470;CUST0160;08/05/2024;229000;Pontianak;Kalimantan Barat;33347;Kartu Kredit;cancelled;;;J&T
ORD002471;CUST0221;10/04/2022;227000;Balikpapan;Kalimantan Timur;35454;OVO;delivered;;;J&T
ORD002472;CUST0784;25/06/2023;398000;Tangerang;Banten;12019;GoPay;cancelled;;;JNE
ORD002473;CUST0001;26/04/2022;183158;Semarang;Jawa Tengah;17233;GoPay;processing;MEMBER10;15842;JNE
ORD002474;CUST0118;24/02/2025;133260;Bekasi;Jawa Barat;9884;OVO;processing;FLASHSALE;45740;JNE
ORD002475;CUST0474;11/07/2024;1695000;Banjarmasin;Kalimantan Selatan;40710;Transfer Bank;delivered;;;SiCepat
ORD002476;CUST0141;03/06/2022;368000;Malang;Jawa Timur;21688;OVO;processing;;;JNE
ORD002477;CUST0231;22/01/2022;1376190;Makassar;Sulawesi Selatan;36504;OVO;delivered;NEWUSER;20810;SiCepat
ORD002478;CUST0404;24/07/2024;69000;Makassar;Sulawesi Selatan;40507;Transfer Bank;delivered;;;JNE
ORD002479;CUST0488;04/02/2025;179000;Bogor;Jawa Barat;11523;GoPay;cancelled;;;JNE
ORD002480;CUST0749;10/02/2023;678000;Banjarmasin;Kalimantan Selatan;40020;Transfer Bank;cancelled;;;J&T
ORD002481;CUST0744;30/06/2024;399000;Jakarta;DKI Jakarta;8209;GoPay;delivered;;;J&T
ORD002482;CUST0137;16/10/2024;575272;Yogyakarta;DI Yogyakarta;18338;GoPay;processing;MEMBER10;11728;J&T
ORD002483;CUST0746;05/05/2024;244637;Pekanbaru;Riau;22154;Transfer Bank;shipped;MEMBER10;34363;SiCepat
ORD002484;CUST0214;02/11/2024;119000;Padang;Sumatera Barat;31211;OVO;delivered;;;J&T
ORD002485;CUST0221;26/06/2023;1086000;Balikpapan;Kalimantan Timur;41976;Kartu Kredit;delivered;;;SiCepat
ORD002486;CUST0410;27/08/2024;576000;Semarang;Jawa Tengah;12864;Transfer Bank;delivered;;;J&T
ORD002487;CUST0120;04/06/2022;551110;Pontianak;Kalimantan Barat;38928;Transfer Bank;delivered;HARI BELANJA;45890;J&T
ORD002488;CUST0488;08/02/2022;1264321;Bogor;Jawa Barat;14985;Transfer Bank;cancelled;SALE2024;31679;SiCepat
ORD002489;CUST0444;07/08/2023;251996;Malang;Jawa Timur;20439;Transfer Bank;shipped;SALE2024;46004;JNE
ORD002490;CUST0431;24/11/2024;119000;Banjarmasin;Kalimantan Selatan;37148;Transfer Bank;shipped;;;J&T
ORD002491;CUST0141;15/10/2022;759948;Tangerang;Banten;9295;Kartu Kredit;delivered;FLASHSALE;47052;J&T
ORD002492;CUST0282;10/07/2023;499000;Palembang;Sumatera Selatan;25366;Transfer Bank;cancelled;;;JNE
ORD002493;CUST0175;04/03/2023;230979;Palembang;Sumatera Selatan;28441;OVO;shipped;FLASHSALE;18021;JNE
ORD002494;CUST0564;05/03/2023;548000;Bogor;Jawa Barat;10728;GoPay;delivered;;;JNE
ORD002495;CUST0449;10/11/2022;309462;Manado;Sulawesi Utara;43167;GoPay;delivered;FLASHSALE;39538;Anteraja
ORD002496;CUST0756;04/05/2023;423956;Surabaya;Jawa Timur;14404;Kartu Kredit;processing;SALE2024;34044;SiCepat
ORD002497;CUST0228;23/04/2024;485478;Malang;Jawa Timur;14325;GoPay;shipped;FLASHSALE;11522;J&T
ORD002498;CUST0468;14/07/2024;1057091;Surabaya;Jawa Timur;15166;OVO;shipped;NEWUSER;18909;JNE
ORD002499;CUST0395;16/05/2024;129000;Makassar;Sulawesi Selatan;31757;OVO;delivered;;;JNE
ORD002500;CUST0291;11/04/2024;812190;Denpasar;Bali;26353;Transfer Bank;delivered;NEWUSER;44810;JNE
ORD002501;CUST0565;23/04/2022;1227000;Banjarmasin;Kalimantan Selatan;38344;OVO;delivered;;;J&T
ORD002502;CUST0548;05/10/2023;129000;Bekasi;Jawa Barat;11723;Transfer Bank;processing;;;Pos Indonesia
ORD002503;CUST0106;14/09/2024;49000;Palembang;Sumatera Selatan;33201;Kartu Kredit;shipped;;;JNE
ORD002504;CUST0630;04/09/2023;449000;Depok;Jawa Barat;12575;GoPay;shipped;;;J&T
ORD002505;CUST0787;19/05/2024;458000;Tangerang;Banten;10960;GoPay;shipped;;;SiCepat
ORD002506;CUST0353;16/04/2023;174943;Balikpapan;Kalimantan Timur;36060;Transfer Bank;cancelled;WEEKEND25;24057;Anteraja
ORD002507;CUST0611;16/03/2022;948437;Makassar;Sulawesi Selatan;35402;Transfer Bank;shipped;NEWUSER;28563;J&T
ORD002508;CUST0412;10/08/2022;101470;Bogor;Jawa Barat;14137;GoPay;delivered;SALE2024;17530;SiCepat
ORD002509;CUST0528;07/08/2024;149000;Bandung;Jawa Barat;14568;OVO;delivered;;;JNE
ORD002510;CUST0483;29/01/2023;149000;Padang;Sumatera Barat;24951;Transfer Bank;delivered;;;JNE
ORD002511;CUST0679;14/12/2023;782313;Padang;Sumatera Barat;31025;OVO;delivered;MEMBER10;15687;J&T
ORD002512;CUST0170;21/04/2023;428000;Palembang;Sumatera Selatan;26319;Kartu Kredit;delivered;;;J&T
ORD002513;CUST0161;29/01/2025;179000;Depok;Jawa Barat;13086;OVO;cancelled;;;Anteraja
ORD002514;CUST0466;02/02/2023;358000;Balikpapan;Kalimantan Timur;34127;Transfer Bank;delivered;;;JNE
ORD002515;CUST0224;02/05/2024;824162;Depok;Jawa Barat;11011;GoPay;processing;HARBOLNAS22;23838;JNE
ORD002516;CUST0082;13/07/2024;377000;Pekanbaru;Riau;29136;OVO;delivered;;;Anteraja
ORD002517;CUST0312;21/09/2023;678000;Tangerang;Banten;13027;OVO;cancelled;;;J&T
ORD002518;CUST0617;03/07/2024;667000;Padang;Sumatera Barat;34029;Transfer Bank;delivered;;;SiCepat
ORD002519;CUST0800;05/04/2024;223994;Padang;Sumatera Barat;34987;GoPay;delivered;HARBOLNAS22;25006;J&T
ORD002520;CUST0192;02/02/2025;399000;Bandung;Jawa Barat;10407;Kartu Kredit;cancelled;;;JNE
ORD002521;CUST0417;26/02/2023;299000;Medan;Sumatera Utara;30526;Transfer Bank;delivered;;;SiCepat
ORD002522;CUST0772;03/12/2024;129000;Balikpapan;Kalimantan Timur;34431;Kartu Kredit;cancelled;;;SiCepat
ORD002523;CUST0211;18/07/2024;99000;Denpasar;Bali;21144;Transfer Bank;processing;;;J&T
ORD002524;CUST0201;11/11/2023;118000;Yogyakarta;DI Yogyakarta;13559;QRIS;shipped;;;Pos Indonesia
ORD002525;CUST0642;18/05/2023;179000;Manado;Sulawesi Utara;41601;OVO;delivered;;;Pos Indonesia
ORD002526;CUST0591;02/02/2025;286827;Jakarta;DKI Jakarta;11553;Transfer Bank;delivered;NEWUSER;42173;SiCepat
ORD002527;CUST0741;07/02/2023;89000;Pekanbaru;Riau;32379;Transfer Bank;delivered;;;Anteraja
ORD002528;CUST0403;25/02/2023;809210;Surabaya;Jawa Timur;15842;OVO;cancelled;HARBOLNAS22;16790;SiCepat
ORD002529;CUST0507;18/05/2022;170053;Padang;Sumatera Barat;25325;OVO;cancelled;SALE2024;27947;Anteraja
ORD002530;CUST0704;30/12/2022;118000;Bandung;Jawa Barat;13190;Kartu Kredit;shipped;;;J&T
ORD002531;CUST0283;14/01/2023;158691;Bogor;Jawa Barat;14352;QRIS;delivered;HARI BELANJA;40309;J&T
ORD002532;CUST0099;04/08/2024;437259;Depok;Jawa Barat;13712;OVO;returned;HARI BELANJA;10741;Anteraja
ORD002533;CUST0002;15/11/2022;1786995;Semarang;Jawa Tengah;15472;Kartu Kredit;shipped;NEWUSER;10005;J&T
ORD002534;CUST0717;20/01/2025;487000;Palembang;Sumatera Selatan;30203;OVO;delivered;;;Pos Indonesia
ORD002535;CUST0425;27/12/2024;69000;Pontianak;Kalimantan Barat;38668;GoPay;shipped;;;SiCepat
ORD002536;CUST0145;28/09/2023;49000;Banjarmasin;Kalimantan Selatan;35713;Transfer Bank;shipped;;;J&T
ORD002537;CUST0294;23/12/2023;99000;Bekasi;Jawa Barat;10756;Transfer Bank;delivered;;;SiCepat
ORD002538;CUST0228;12/03/2022;41514;Tangerang;Banten;9156;Transfer Bank;delivered;HARBOLNAS22;47486;J&T
ORD002539;CUST0288;12/06/2024;783081;Padang;Sumatera Barat;27807;Transfer Bank;processing;SALE2024;42919;JNE
ORD002540;CUST0061;02/02/2023;508000;Bekasi;Jawa Barat;11089;GoPay;processing;;;SiCepat
ORD002541;CUST0613;20/07/2024;184464;Yogyakarta;DI Yogyakarta;15003;OVO;processing;NEWUSER;44536;SiCepat
ORD002542;CUST0457;17/09/2024;89000;Malang;Jawa Timur;19895;Kartu Kredit;delivered;;;SiCepat
ORD002543;CUST0571;31/07/2024;89000;Manado;Sulawesi Utara;38207;GoPay;shipped;;;JNE
ORD002544;CUST0239;05/06/2024;855000;Jakarta;DKI Jakarta;10472;GoPay;delivered;;;J&T
ORD002545;CUST0799;02/06/2024;318000;Jakarta;DKI Jakarta;9899;Transfer Bank;shipped;;;J&T
ORD002546;CUST0468;26/08/2024;1706649;Surabaya;Jawa Timur;15385;QRIS;shipped;HARI BELANJA;27351;JNE
ORD002547;CUST0441;29/10/2024;181310;Manado;Sulawesi Utara;35558;Transfer Bank;delivered;WEEKEND25;17690;J&T
ORD002548;CUST0057;05/04/2024;329000;Semarang;Jawa Tengah;16555;OVO;delivered;;;J&T
ORD002549;CUST0629;25/07/2024;710000;Padang;Sumatera Barat;27464;Transfer Bank;delivered;SALE2024;36000;J&T
ORD002550;CUST0677;02/06/2024;119000;Surabaya;Jawa Timur;13145;OVO;shipped;;;JNE
ORD002551;CUST0009;26/10/2022;425119;Semarang;Jawa Tengah;16185;GoPay;cancelled;MEMBER10;11881;Anteraja
ORD002552;CUST0318;24/08/2024;81951;Balikpapan;Kalimantan Timur;41810;OVO;delivered;MEMBER10;47049;JNE
ORD002553;CUST0402;16/01/2022;329000;Banjarmasin;Kalimantan Selatan;37402;OVO;delivered;;;JNE
ORD002554;CUST0748;30/06/2024;236000;Denpasar;Bali;20559;Transfer Bank;delivered;;;JNE
ORD002555;CUST0627;14/12/2023;199000;Balikpapan;Kalimantan Timur;33985;Kartu Kredit;shipped;;;Anteraja
ORD002556;CUST0665;04/01/2024;199000;Banjarmasin;Kalimantan Selatan;29152;Transfer Bank;returned;;;JNE
ORD002557;CUST0789;31/01/2025;1058666;Palembang;Sumatera Selatan;30679;Kartu Kredit;delivered;SALE2024;18334;J&T
ORD002558;CUST0099;20/09/2023;558000;Depok;Jawa Barat;9687;Transfer Bank;processing;;;J&T
ORD002559;CUST0615;08/01/2023;399000;Semarang;Jawa Tengah;14595;GoPay;delivered;;;Anteraja
ORD002560;CUST0446;03/12/2024;313816;Padang;Sumatera Barat;31067;Kartu Kredit;delivered;RAMADAN23;14184;Anteraja
ORD002561;CUST0465;22/01/2024;229000;Surabaya;Jawa Timur;16924;Transfer Bank;delivered;;;JNE
ORD002562;CUST0532;29/10/2024;304898;Manado;Sulawesi Utara;34211;GoPay;returned;FLASHSALE;13102;JNE
ORD002563;CUST0329;18/01/2023;348000;Medan;Sumatera Utara;34354;Transfer Bank;shipped;;;JNE
ORD002564;CUST0270;03/09/2024;1266000;Semarang;Jawa Tengah;14226;Transfer Bank;delivered;;;Anteraja
ORD002565;CUST0192;22/01/2025;499000;Denpasar;Bali;28361;GoPay;delivered;;;JNE
ORD002566;CUST0745;13/06/2022;206077;Manado;Sulawesi Utara;42628;QRIS;delivered;NEWUSER;31923;J&T
ORD002567;CUST0054;12/11/2023;298000;Bogor;Jawa Barat;10452;Kartu Kredit;processing;;;JNE
ORD002568;CUST0660;14/08/2023;678000;Pontianak;Kalimantan Barat;36811;Kartu Kredit;delivered;;;SiCepat
ORD002569;CUST0232;27/10/2023;1027144;Bandung;Jawa Barat;11562;GoPay;delivered;SALE2024;39856;SiCepat
ORD002570;CUST0433;16/02/2025;1297000;Manado;Sulawesi Utara;44520;Kartu Kredit;delivered;;;JNE
ORD002571;CUST0134;25/07/2023;1057000;Tangerang;Banten;10921;GoPay;delivered;;;SiCepat
ORD002572;CUST0101;06/02/2025;251681;Semarang;Jawa Tengah;16374;QRIS;processing;HARI BELANJA;27319;JNE
ORD002573;CUST0649;14/06/2023;503896;Semarang;Jawa Tengah;16525;GoPay;processing;FLASHSALE;24104;JNE
ORD002574;CUST0558;27/08/2022;138241;Denpasar;Bali;20870;QRIS;cancelled;HARI BELANJA;39759;JNE
ORD002575;CUST0636;20/02/2025;1146000;Medan;Sumatera Utara;38092;Transfer Bank;delivered;;;J&T
ORD002576;CUST0611;09/06/2024;128963;Makassar;Sulawesi Selatan;31527;Transfer Bank;cancelled;FLASHSALE;29037;J&T
ORD002577;CUST0322;25/04/2024;250943;Depok;Jawa Barat;10800;GoPay;processing;NEWUSER;28057;J&T
ORD002578;CUST0289;08/01/2025;417000;Balikpapan;Kalimantan Timur;31675;Kartu Kredit;delivered;;;J&T
ORD002579;CUST0562;07/07/2024;566357;Denpasar;Bali;28806;QRIS;shipped;NEWUSER;32643;SiCepat
ORD002580;CUST0442;15/02/2022;298000;Yogyakarta;DI Yogyakarta;16974;GoPay;delivered;;;JNE
ORD002581;CUST0767;29/10/2023;297000;Medan;Sumatera Utara;32906;Kartu Kredit;delivered;;;SiCepat
ORD002582;CUST0280;07/02/2024;737073;Depok;Jawa Barat;11573;OVO;shipped;HARI BELANJA;19927;J&T
ORD002583;CUST0589;24/02/2024;782837;Jakarta;DKI Jakarta;9668;GoPay;delivered;RAMADAN23;43163;J&T
ORD002584;CUST0039;11/05/2024;549000;Semarang;Jawa Tengah;16792;Kartu Kredit;shipped;;;JNE
ORD002585;CUST0319;03/01/2024;556740;Bandung;Jawa Barat;13698;Transfer Bank;processing;NEWUSER;42260;SiCepat
ORD002586;CUST0706;01/01/2025;626000;Malang;Jawa Timur;16944;GoPay;delivered;;;J&T
ORD002587;CUST0193;09/09/2023;898000;Medan;Sumatera Utara;35143;Transfer Bank;delivered;;;SiCepat
ORD002588;CUST0105;29/05/2024;278000;Padang;Sumatera Barat;29105;OVO;delivered;;;J&T
ORD002589;CUST0218;31/01/2023;458000;Yogyakarta;DI Yogyakarta;17872;GoPay;shipped;;;SiCepat
ORD002590;CUST0392;17/05/2024;113758;Pontianak;Kalimantan Barat;35674;OVO;returned;MEMBER10;35242;SiCepat
ORD002591;CUST0283;08/01/2023;146131;Bogor;Jawa Barat;10056;GoPay;delivered;HARBOLNAS22;11869;J&T
ORD002592;CUST0182;08/07/2023;408423;Bekasi;Jawa Barat;10136;Kartu Kredit;delivered;NEWUSER;19577;JNE
ORD002593;CUST0665;11/01/2023;178000;Surabaya;Jawa Timur;14132;GoPay;delivered;;;J&T
ORD002594;CUST0375;02/04/2023;218000;Tangerang;Banten;10713;QRIS;delivered;;;Anteraja
ORD002595;CUST0602;14/03/2023;517000;Bekasi;Jawa Barat;12111;Kartu Kredit;shipped;;;SiCepat
ORD002596;CUST0092;08/12/2023;1205000;Bandung;Jawa Barat;13168;Transfer Bank;processing;;;SiCepat
ORD002597;CUST0161;29/05/2024;368075;Bogor;Jawa Barat;10333;Transfer Bank;delivered;HARI BELANJA;49925;SiCepat
ORD002598;CUST0631;20/11/2023;149000;Medan;Sumatera Utara;34390;GoPay;cancelled;;;J&T
ORD002599;CUST0498;09/10/2023;359272;Depok;Jawa Barat;12755;GoPay;delivered;HARI BELANJA;36728;JNE
ORD002600;CUST0434;02/08/2023;329000;Pekanbaru;Riau;22053;Transfer Bank;delivered;;;JNE
ORD002601;CUST0657;06/05/2024;698000;Padang;Sumatera Barat;28706;OVO;delivered;;;SiCepat
ORD002602;CUST0578;21/12/2024;76398;Depok;Jawa Barat;12481;Kartu Kredit;returned;HARBOLNAS22;22602;J&T
ORD002603;CUST0350;06/06/2024;298000;Tangerang;Banten;9517;GoPay;shipped;;;JNE
ORD002604;CUST0546;19/11/2024;748000;Makassar;Sulawesi Selatan;42268;Transfer Bank;delivered;;;J&T
ORD002605;CUST0040;06/01/2024;69000;Malang;Jawa Timur;14840;OVO;delivered;;;J&T
ORD002606;CUST0611;07/03/2024;1291702;Makassar;Sulawesi Selatan;35817;QRIS;delivered;FLASHSALE;23298;Pos Indonesia
ORD002607;CUST0487;02/11/2022;130831;Medan;Sumatera Utara;27042;Kartu Kredit;delivered;RAMADAN23;18169;J&T
ORD002608;CUST0655;04/10/2023;847000;Bogor;Jawa Barat;13462;GoPay;delivered;;;Anteraja
ORD002609;CUST0697;23/04/2022;1014670;Bandung;Jawa Barat;14609;OVO;delivered;MEMBER10;32330;Anteraja
ORD002610;CUST0347;24/09/2022;329000;Depok;Jawa Barat;10324;OVO;delivered;;;JNE
ORD002611;CUST0598;20/10/2023;298000;Depok;Jawa Barat;13375;GoPay;shipped;;;JNE
ORD002612;CUST0402;19/10/2024;499000;Banjarmasin;Kalimantan Selatan;36595;QRIS;returned;;;Pos Indonesia
ORD002613;CUST0699;04/07/2023;284941;Medan;Sumatera Utara;35804;Transfer Bank;shipped;FLASHSALE;44059;JNE
ORD002614;CUST0779;29/04/2023;1198000;Padang;Sumatera Barat;27452;GoPay;delivered;;;Anteraja
ORD002615;CUST0412;17/07/2023;199000;Depok;Jawa Barat;13366;GoPay;delivered;;;SiCepat
ORD002616;CUST0061;13/12/2024;199000;Bekasi;Jawa Barat;9690;GoPay;shipped;;;SiCepat
ORD002617;CUST0298;01/02/2024;648000;Pontianak;Kalimantan Barat;35191;GoPay;shipped;;;Anteraja
ORD002618;CUST0645;25/10/2024;515052;Manado;Sulawesi Utara;38275;OVO;shipped;FLASHSALE;20948;Pos Indonesia
ORD002619;CUST0760;23/06/2022;75871;Balikpapan;Kalimantan Timur;37098;Transfer Bank;delivered;MEMBER10;13129;Pos Indonesia
ORD002620;CUST0669;24/12/2024;392132;Depok;Jawa Barat;13790;Transfer Bank;delivered;RAMADAN23;25868;Pos Indonesia
ORD002621;CUST0691;09/11/2023;268129;Jakarta;DKI Jakarta;11974;OVO;delivered;WEEKEND25;29871;JNE
ORD002622;CUST0464;09/12/2022;57286;Banjarmasin;Kalimantan Selatan;39458;OVO;cancelled;MEMBER10;11714;JNE
ORD002623;CUST0550;10/02/2025;334028;Depok;Jawa Barat;11264;Transfer Bank;shipped;WEEKEND25;42972;Anteraja
ORD002624;CUST0182;18/02/2022;178000;Bekasi;Jawa Barat;9836;Transfer Bank;delivered;;;Pos Indonesia
ORD002625;CUST0799;20/01/2024;897000;Jakarta;DKI Jakarta;8661;Transfer Bank;processing;;;J&T
ORD002626;CUST0703;03/02/2023;464630;Semarang;Jawa Tengah;17319;Transfer Bank;delivered;WEEKEND25;13370;JNE
ORD002627;CUST0316;15/04/2024;399000;Depok;Jawa Barat;11831;OVO;delivered;;;J&T
ORD002628;CUST0332;01/04/2023;798000;Palembang;Sumatera Selatan;25053;GoPay;delivered;;;Anteraja
ORD002629;CUST0069;03/04/2023;795846;Tangerang;Banten;9749;OVO;delivered;NEWUSER;11154;SiCepat
ORD002630;CUST0608;01/10/2024;599000;Malang;Jawa Timur;19664;OVO;delivered;;;J&T
